formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar
a4e8af7e-d5b2-46d1-88b7-a09e22ab7a1b,Badan Pangan Nasional,CPNS,UMUM,AUDITOR AHLI PERTAMA,Badan Pangan Nasional | INSPEKTORAT,11,0,3000000,7000000,1152,0,0,0
9b1c5c70-3321-4ddf-8f7c-c0f4e22f4796,Badan Pangan Nasional,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,"Badan Pangan Nasional | SEKRETARIAT UTAMA | BIRO KEUANGAN, PENGADAAN, DAN UMUM",2,0,3000000,5000000,125,0,0,0
088c3cac-c8c5-4775-b322-21dfcfdbcdd2,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | DEPUTI BIDANG PENEMPATAN DAN PELINDUNGAN KAWASAN EROPA DAN TIMUR TENGAH | DIREKTORAT SISTEM DAN STRATEGI PENEMPATAN DAN PELINDUNGAN KAWASAN EROPA DAN TIMUR TENGAH,2,1,6862100,7746358,311,0,0,0
7980e585-a33e-4fb1-9fcc-bff894a56310,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | DEPUTI BIDANG PENEMPATAN DAN PELINDUNGAN KAWASAN ASIA DAN AFRIKA | DIREKTORAT SISTEM DAN STRATEGI PENEMPATAN DAN PELINDUNGAN KAWASAN ASIA DAN AFRIKA,1,1,6862100,7746358,51,0,0,0
37a96b3a-6aa5-4ccd-aef5-e748d8bd9325,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA KALIMANTAN UTARA,1,1,6862100,7746358,4,0,0,0
f28f4768-39b5-4ba4-a3bc-866d627f9ddc,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA KALIMANTAN BARAT,2,1,6862100,7746358,2,0,0,0
06eedcaf-adfc-4021-a3bd-07996cf72349,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA DKI JAKARTA,1,1,6862100,7726358,197,0,0,0
1d81f097-cb0a-4a40-9b51-7ceb159938a1,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA KEPULAUAN RIAU,2,1,6862100,7726358,111,0,0,0
2b69b7c4-72d4-40bd-9a2c-e4967656f7e3,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA,1,1,6862100,7726358,63,0,0,0
af5dc60d-2c19-46b1-9b94-d55d9b71d840,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SUMATERA SELATAN,1,1,6862100,7746358,37,0,0,0
c2217cf9-f7a1-40b0-8658-d2b4501e6fd8,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA TENGAH,1,1,6862100,7726358,246,0,0,0
d0a93fee-65aa-4aaf-b60a-1e81632ac23c,Badan Pelindungan Pekerja Migran Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SULAWESI UTARA,1,1,6862100,7726358,23,0,0,0
